id,content,response
US-0311732-A,"Title: SAFETY-LOCK FOR FIRE-ARMS.
Authors: CARL J. EHBETS.
Invention_Date: February 3, 1885.
City: HARTFORD, CONNECTICUT.",
US-0311755-A,"Title: STOCK FOR FIRE-ARMS
Authors: JOHN HERMLE
Invention_Date: February 3, 1885
City: EUCLID, OHIO",
US-0311768-A,"Title: FLYING TARGET
Authors: GEORGE LIGOWSKY
Invention_Date: February 3, 1885
City: CINCINNATI, OHIO",
US-0311973-A,"Title: BREECH-LOADING ORDNANCE
Authors: Richard J. Gatling
Invention_Date: February 10, 1885
City: Hartford, Connecticut",
US-0311974-A,"Title: LOADING DEVICE FOR BREECH-LOADING GUNS.
Authors: RICHARD J. GATLING.
Invention_Date: February 10, 1885.
City: HARTFORD, CONNECTICUT.",
US-0312139-A,"Title: Magazine Fire-Arm
Authors: William Mason
Invention_Date: February 10, 1885
City: New Haven, Connecticut",
US-0312183-A,"Title: MAGAZINE GUN
Authors: JOHN M. BROWNING AND MATTHEW S. BROWNING
Invention_Date: February 10, 1885
City: OGDEN, UTAH TERRITORY",
US-0312201-A,"Title: MAGAZINE FIRE-ARM.
Authors: JAMES DURELL GREENE
Invention_Date: February 10, 1885.
City: ANN ARBOR, MICHIGAN",
US-0312230-A,"Title: TOWER AND SHIELD SYSTEM OF FORTIFICATIONS
Authors: THEODORE R. TIMBY
Invention_Date: February 10, 1885
City: NYACK, NEW YORK",
US-0312231-A,"Title: SYSTEM OF FIRING BATTERY-GUNS IN TURRETS BY ELECTRICITY.
Authors: THEODORE R. TIMBY.
Invention_Date: February 10, 1885.
City: Nyack, New York.",
US-0312232-A,"Title: REVOLVING TOWER AND SHIELD SYSTEM OF FORTIFICATIONS
Authors: Theodore R. Timby
Invention_Date: February 10, 1885
City: Nyack",
US-0312564-A,"Title: BREECH-LOADING FIRE-ARM.
 Authors: JAKOB HURST & HERMAN SCHULTZ.
 Invention_Date: February 17, 1885.
 City: SYRACUSE, NEW YORK.",
US-0312579-A,"Title: TORPEDO
Authors: THORSTEN NORDENFELT
Invention_Date: February 17, 1885
City: WESTMINISTER, ENGLAND",
US-0312604-A,"Title: FLYING TARGET
Authors: JOHN L. BARKER
Invention_Date: February 24, 1885
City: RACINE, WISCONSIN",
US-0312809-A,"Title: IMPLEMENT FOR PACKING CARTRIDGES.
Authors: PAUL BUTLER.
Invention_Date: February 24, 1885.
City: LOWELL, MASSACHUSETTS.",
US-0313001-A,"Title: SAFETY-LOCK FOR CONCEALED-HAMMER GUNS.
Authors: FRANKLIN F. KNOUS
Invention_Date: February 24, 1885
City: HARTFORD, CONNECTICUT",
US-0313048-A,"Title: REVOLVING FIRE-ARM
Authors: WILLIAM H. BLISS
Invention_Date: March 3, 1885
City: NORWICH, CONNECTICUT",
US-0313170-A,"Title: LOCK FOR FIRE-ARMS.
Authors: JACOB BREDA BULL
Invention_Date: March 3, 1885
City: CHRISTIANIA, NORWAY",
US-0313212-A,"Title: SIGHT-PROTECTOR FOR FIRE-ARMS
Authors: JOHN C. KELTON
Invention_Date: March 3, 1885
City: SAN FRANCISCO",
US-0313213-A,"Title: MAGAZINE-GUN
Authors: JOHN C. KELTON
Invention_Date: March 3, 1885
City: SAN FRANCISCO",
US-0313220-A,"Title: BALL-TRAP
Authors: PHILIP MARQUA
Invention_Date: March 3, 1885
City: CINCINNATI, OHIO",
US-0313413-A,"Title: TOY SPRING-GUN
Authors: GEORGE ELSEY
Invention_Date: March 3, 1885
City: SPRINGFIELD, MASSACHUSETTS",
US-0313804-A,"Title: BALL-TRAP
Authors: JACOB E. BLOOM
Invention_Date: Mar. 10, 1885
City: CINCINNATI",
US-0313851-A,"Title: MAGAZINE FOR FIRE-ARMS
Authors: ROSWELL F. COOK
Invention_Date: March 17, 1885
City: ILION, NEW YORK",
US-0313856-A,"Title: MAGAZINE FOR FIRE ARMS.
Authors: LOUIS P. DISS.
Invention_Date: Mar. 17, 1885.
City: ILION, NEW YORK.",
US-0314036-A,"Title: DYNAMITE-SHELL
Authors: JAMES F. MARVIN
Invention_Date: March 17, 1885
City: FORT APACHE, ARIZONA TERRITORY",
US-0314067-A,"Title: LOCK FOR REVOLVERS
Authors: JOHN T. SMITH
Invention_Date: March 17, 1885
City: ROCK FALL, CONNECTICUT",
US-0314298-A,"Title: PNEUMATIC CANNON
Authors: DAVID M. MEFFORD
Invention_Date: March 24, 1885
City: TOLEDO, OHIO",
US-0314363-A,"Title: MAGAZINE FIRE-ARM
Authors: REUBEN S. CHAFFEE
Invention_Date: March 24, 1885
City: SPRINGFIELD, ILLINOIS",
US-0314494-A,"Title: REVOLVING FIRE-ARM
Authors: WILLIAM TRABUE
Invention_Date: Mar. 24, 1885
City: LOUISVILLE, KENTUCKY",
US-0314515-A,"Title: FEEDING MECHANISM FOR BREECH-LOADING FIRE-ARMS
Authors: Reuben S. Chaffee
Invention_Date: March 24, 1885
City: Springfield, Illinois",
US-0314563-A,"Title: CARTRIDGE-SHELL EXTRACTOR.
Authors: CHARLES M. BURTON
Invention_Date: March 31, 1885.
City: NEW HAVEN, CONNECTICUT",
US-0314570-A,"Title: BREECH LOADING FIRE ARM
Authors: W.H. Elliot
Invention_Date: March 31, 1885
City: New York",
US-0314745-A,"Title: FLYING TARGET
Authors: CHARLES F. STOCK, N. GREIR MOORE, Administrator.
Invention_Date: Patented Mar. 31, 1885.
City: [The city is not directly mentioned on the first image, but often patents were filed in the city where the inventor lived or where the patent office was located. In the context of this patent and its era, it's probable that the filing took place in Washington, D.C., the location of the United States Patent Office at the time. However, without direct mention in the provided images, I cannot specify the city of invention.]",
US-0314754-A,"Title: Revolving Fire Arm
Authors: William Trabue
Invention_Date: March 31, 1885
City: Louisville",
US-0314823-A,"Title: MAGAZINE FIRE-ARM
Authors: WILLIAM B. FRANKLIN
Invention_Date: March 31, 1885
City: HARTFORD",
US-0314991-A,"Title: Pneumatic Cannon
Authors: Washington G. Benedict
Invention_Date: April 7, 1885
City: Boston",
US-0315030-A,"Title: PNEUMATIC ORDNANCE
Authors: EBENEZER HILL
Invention_Date: April 7, 1885
City: SOUTH NORWALK, CONNECTICUT",
US-0315253-A,"Title: BREECH LOADING FIRE ARM
Authors: JAMES B. DAVIS
Invention_Date: April 7, 1885
City: WASHINGTON, DISTRICT OF COLUMBIA",
US-0315315-A,"Title: LIFE SAVING APPARATUS.
Authors: CHARLES HUGH McCLELLAN.
Invention_Date: April 7, 1885.
City: TOM'S RIVER, NEW JERSEY.",
US-0315352-A,"Title: REVOLVING FIRE-ARM
Authors: DEXTER SMITH
Invention_Date: April 7, 1885
City: SPRINGFIELD, MASSACHUSETTS",
US-0315413-A,"Title: LOCK MECHANISM FOR CONCEALED HAMMER GUNS
Authors: ANDREW HYDE
Invention_Date: April 7, 1885
City: HATFIELD, MASSACHUSETTS",
US-0315609-A,"Title: MAGAZINE-GUN
Authors: CONRAD GARBE
Invention_Date: Apr. 14, 1885
City: BERLIN, GERMANY",
US-0315645-A,"Title: MAGAZINE FOR FIRE-ARMS
Authors: John M. Marlin
Invention_Date: April 14, 1885
City: New Haven, Connecticut",
US-0315746-A,"Title: Rifling Fire-Arms
Authors: Manuel Costa de Argüibel
Invention_Date: April 14, 1885
City: Buenos Ayres",
US-0315858-A,"Title: BREECH-LOADING SMALL-ARM.
Authors: Henry Tolley
Invention_Date: April 14, 1885
City: [Unable to extract the city information accurately from the provided images]",
US-0315878-A,"Title: CROSS BOW AND ARROW
Authors: JAMES ALMOND
Invention_Date: April 14, 1885
City: BROOKLYN",
US-0316105-A,"Title: ORDNANCE
Authors: BENJAMIN T. BABBITT
Invention_Date: April 21, 1885
City: NEW YORK, N. Y.",
US-0316401-A,"Title: MAGAZINE FIRE-ARM
Authors: SYLVESTER H. ROPER
Invention_Date: April 21, 1885
City: BOSTON, MASSACHUSETTS",
US-0316416-A,"Title: SIGHT PLUMB FOR FIRE ARMS
Authors: S. W. TAYLOR
Invention_Date: Patented Apr. 21, 1885
City: [The city is not explicitly mentioned in the provided image]",
US-0316485-A,"Title: MAGAZINE GUN
Authors: DAVID HALL RICE
Invention_Date: April 28, 1885
City: LOWELL, MASSACHUSETTS",
US-0316525-A,"Title: Sling
Authors: Isaac W. Cooper
Invention_Date: April 28, 1885
City: Apollo, Pennsylvania",
US-0316554-A,"Title: MAGAZINE FOR FIRE-ARMS
Authors: John M. Marlin
Invention_Date: April 28, 1885
City: New Haven",
US-0316590-A,"Title: TARGET-TRAP
Authors: AMOS WOEBER
Invention_Date: April 28, 1885
City: CINCINNATI, OHIO",
US-0316622-A,"Title: LOCK FOR FIRE-ARMS
Authors: FREEMAN WESTON HOOD
Invention_Date: April 28, 1885
City: BOSTON, MASSACHUSETTS",
US-0316761-A,"Title: MAGAZINE FIRE ARM
Authors: C. J. EHBETS
Invention_Date: Apr. 28, 1885
City: [The city is not explicitly mentioned on the first page, which is the cover sheet, and is typically where such information would be found. A further search in the text is required to find the city of invention which is not within the given instruction. Therefore, the city of invention cannot be provided from the provided image.]",
US-0316862-A,"Title: TOY SPRING-GUN
Authors: William W. Armington
Invention_Date: April 28, 1885
City: Providence",
US-0316880-A,"Title: MAGAZINE FIRE-ARM
Authors: ISAAC CURTIS AND LEANDER J. RUSSELL
Invention_Date: April 28, 1885
City: New Haven",
US-0316899-A,"Title: MAGAZINE FIRE ARM
Authors: FRANKLIN F. KNOUS
Invention_Date: April 28, 1885
City: HARTFORD",
US-0317119-A,"Title: TOY SPRING-GUN
Authors: FRANCIS W. GOODYEAR
Invention_Date: May 5, 1885
City: SPRINGFIELD, MASSACHUSETTS",
US-0317128-A,"Title: HOLSTER FOR PISTOLS
Authors: ORINTON MOSES HANSCOM
Invention_Date: May 5, 1885
City: BOSTON, MASSACHUSETTS",
US-0317161-A,"Title: MACHINE-GUN
Authors: HIRAM STEVENS MAXIM
Invention_Date: May 5, 1885
City: [The city is not specified in the provided documents]",
US-0317162-A,"Title: Magazine Fire Arm
Authors: Hiram Stevens Maxim
Invention_Date: May 5, 1885
City: [The city is not explicitly mentioned in the provided image. The inventor is noted as being from London, England, but this may not necessarily be the city of invention.]",
US-0317521-A,"Title: BALL-TRAP
Authors: FRED C. DAMM
Invention_Date: May 12, 1885
City: PEORIA, ILLINOIS",
US-0317545-A,"Title: ELECTRIC FIRE-ARM
Authors: FRANK E. KINSMAN
Invention_Date: May 12, 1885
City: Plainfield, New Jersey",
US-0317799-A,"Title: Barbed Fence Rail
Authors: Irving A. Kilmer, Melvin D. Kilmer
Invention_Date: May 12, 1885
City: Schenectady",
US-0317965-A,"Title: REVOLVING FIRE-ARM
Authors: JAMES BOLAND
Invention_Date: May 19, 1885
City: NORWICH, CONNECTICUT",
US-0318001-A,"Title: BREECH-LOADING FIRE-ARM
Authors: DAVID KIRKWOOD
Invention_Date: May 19, 1885
City: BOSTON",
US-0318093-A,"Title: GAS-CHECK FOR ORDNANCE
Authors: JAMES B. DAVIS
Invention_Date: May 19, 1885
City: WASHINGTON, DISTRICT OF COLUMBIA",
US-0318238-A,"Title: GUN-CARRIAGE
Authors: FRANS O. EKHOLM
Invention_Date: May 19, 1885
City: CHICAGO",
US-0318239-A,"Title: GUN CARRIAGE.
Authors: FRANS O. EKHOLM.
Invention_Date: May 19, 1885.
City: CHICAGO.",
US-0318268-A,"Title: MAGAZINE-GUN
Authors: WILLIAM J. KRIZ
Invention_Date: May 19, 1885
City: ST. LOUIS, MISSOURI",
US-0318315-A,"Title: REVOLVING FIRE-ARM
 Authors: DEXTER SMITH
 Invention_Date: May 19, 1885
 City: SPRINGFIELD",
US-0318711-A,"Title: MAGAZINE FIRE-ARM
Authors: CARL J. EHBETS
Invention_Date: May 26, 1885
City: Hartford, CONNECTICUT",
US-0318765-A,"Title: LOCK FOR ORDNANCE.
Authors: WILHELM LORENZ
Invention_Date: May 26, 1885
City: KARLSRUHE, BADEN, GERMANY",
US-0318999-A,"Title: SIGHT FOR FIRE-ARMS
Authors: William Maynard
Invention_Date: June 2, 1885
City: Boston, Mass.",
US-0319020-A,"Title: RECOIL ATTACHMENT FOR PISTOLS
Authors: HENRY G. PIFFARD
Invention_Date: June 2, 1885
City: NEW YORK",
US-0319068-A,"Title: SIGHT FOR FIRE-ARMS
Authors: HENRY F. CLARK
Invention_Date: June 2, 1885
City: POUGHKEEPSIE",
US-0319241-A,"Title: CARRIAGE FOR MACHINE-GUNS
Authors: RUDOLPH HAACK
Invention_Date: June 2, 1885
City: STETTIN, PRUSSIA, GERMANY",
US-0319482-A,"Title: BREECH-LOADING FIRE-ARM.
Authors: JACOB HARDER.
Invention_Date: June 9, 1885.
City: [The city is not explicitly mentioned in the visible text, but we can infer that it is likely Lock Haven, since Jacob Harder is noted as being of Lock Haven. However, the city is not definitively stated in the provided pages of the document.]",
US-0319595-A,"Title: MAGAZINE FIRE-ARM
Authors: HIRAM S. MAXIM
Invention_Date: June 9, 1885
City: [The city is not explicitly mentioned in the text provided, it generally would be where the patent office is located or the residence of the inventor which is London in this case]",
US-0319596-A,"Title: MACHINE-GUN
Authors: HIRAM S. MAXIM
Invention_Date: June 9, 1885
City: [The city is not explicitly mentioned in the provided images, but the inventor's residence is listed as London, County of Middlesex, England.]",
US-0319613-A,"Title: STOCK FOR FIRE-ARMS
Authors: John P. Onderdonk
Invention_Date: June 9, 1885
City: Philadelphia",
US-0319633-A,"Title: TORPEDO-BOAT PROPELLED AND STEERED BY ELECTRICITY.
Authors: WINFIELD S. SIMS
Invention_Date: June 9, 1885
City: NEWARK, NEW JERSEY",
US-0319798-A,"Title: RAILWAY-BRIDGE
Authors: JOHN DENNIS
Invention_Date: June 9, 1885
City: OSWEGO, NEW YORK",
US-0319898-A,"Title: ELECTRIC FIRE-ARM.
Authors: JOSEPH W. FROST.
Invention_Date: June 9, 1885.
City: NEW YORK, N.Y.",
US-0320038-A,"Title: SAFETY-LOCK FOR FIRE-ARMS
Authors: PETER A. ALTMAIER
Invention_Date: June 16, 1885
City: HARRISBURG",
US-0320040-A,"Title: LOCK FOR BREAKDOWN GUNS.
Authors: FREDERICK BEESLEY.
Invention_Date: June 16, 1885.
City: LONDON, ENGLAND.",
US-0320186-A,"Title: MAGAZINE FIRE-ARM
Authors: MATHIAS SPORER
Invention_Date: June 16, 1885
City: HARTFORD, CONNECTICUT",
US-0320200-A,"Title: ELECTRIC SIGHT FOR FIRE-ARMS
Authors: WALTER WINANS
Invention_Date: June 16, 1885
City: BRIGHTON, COUNTY OF SUSSEX, ENGLAND",
US-0320236-A,"Title: MACHINE FOR COUNTING GUN-WADS
Authors: J. GARDNER
Invention_Date: June 16, 1885
City: [The city is not explicitly mentioned in the provided page, but it is likely to be where the patent was assigned, which is New Haven, Connecticut.]",
US-0320637-A,"Title: FIRE-ARM
Authors: William H. Davenport
Invention_Date: June 23, 1885
City: Uxbridge, Massachusetts",
US-0381821-A,"Title: Magazine Fire Arm
Authors: Robert M. Aughenbaugh, George E. Ruffley
Invention_Date: April 24, 1888
City: Glenfield, Pennsylvania",
US-0381901-A,"Title: PNEUMATIC CANNON
Authors: WALLACE A. BARTLETT
Invention_Date: May 1, 1888
City: WASHINGTON, DISTRICT OF COLUMBIA",
US-0381950-A,"Title: PNEUMATIC ORDNANCE.
Authors: NAT. W. PRATT.
Invention_Date: May 1, 1888.
City: Brooklyn.",
US-0381979-A,"Title: CARRIAGE FOR HEAVY ORDNANCE FOR LAND DEFENSES
Authors: W. J. HOYLE, Dec'd. W. D. BALDWIN, Administrator.
Invention_Date: May 1, 1888
City: [The city is not clearly stated on the provided pages of the patent document]",
US-0381980-A,"Title: MOUNTING FOR HEAVY ORDNANCE FOR LAND DEFENSES
Authors: William J. Hoyle, Deceased; W.D. Baldwin, Administrator
Invention_Date: May 1, 1888
City: [Not specified in the image]",
US-0382130-A,"Title: REAR SIGHT FOR FIRE-ARMS
Authors: DANIEL V. BEAN
Invention_Date: May 1, 1888
City: PLOVER, WISCONSIN",
US-0382182-A,"Title: TURRET-MOUNTING FOR ORDNANCE.
Authors: THORSTEN NORDENFELT.
Invention_Date: May 1, 1888.
City: WESTMINSTER, ENGLAND.",
US-0382377-A,"Title: MEANS FOR CONTROLLING HYDRAULIC APPARATUS FOR TRAINING HEAVY GUNS
Authors: Charles H. Murray
Invention_Date: May 8, 1888
City: Newcastle-upon-Tyne",
US-0382455-A,"Title: CARTRIDGE FEED INDICATOR FOR FIRE-ARMS.
Authors: EDWARD S. BUTLER
Invention_Date: May 8, 1888
City: NEW YORK, N.Y.",
US-0383108-A,"Title: BREECH-LOADING GUN.
Authors: Louis P. Diss
Invention_Date: May 22, 1888
City: Ilion, New York",
US-0383325-A,"Title: BREECH-LOADING GUN
Authors: LEROY H. SMITH
Invention_Date: May 22, 1888
City: LISLE",
US-0383348-A,"Title: FLYING TARGET
Authors: FRED ERB, Jr.
Invention_Date: May 22, 1888
City: LAFAYETTE, INDIANA",
US-0383363-A,"Title: MAGAZINE FIRE-ARM
Authors: JAMES P. LEE
Invention_Date: May 22, 1888
City: [city information not available in the provided image]",
US-0383372-A,"Title: BREECH-LOADING ORDNANCE.
Authors: CARL RÖSTEL
Invention_Date: May 22, 1888
City: MAGDEBURG-BUCKAU, PRUSSIA, GERMANY
",
US-0383641-A,"Title: MAGAZINE-GUN
Authors: Solomon K. Hindley
Invention_Date: May 29, 1888
City: Springfield, Massachusetts",
US-0383701-A,"Title: REVOLVING FIRE-ARM
Authors: HOMER M. CALDWELL
Invention_Date: May 29, 1888
City: WORCESTER, MASSACHUSETTS",
US-0383752-A,"Title: PORTABLE BULLET-PROOF WATCH-BOX
Authors: Patrick F. Milligan
Invention_Date: May 29, 1888
City: Washington, District of Columbia",
US-0383768-A,"Title: MOUNTING AND LOADING APPARATUS FOR GUNS.
Authors: GEORGE WIGHTWICK RENDEL.
Invention_Date: May 29, 1888.
City: NEWCASTLE-UPON-TYNE.",
US-0383814-A,"Title: TRIGGER MECHANISM FOR GUNS.
Authors: BENJAMIN R. JOLLY.
Invention_Date: May 29, 1888.
City: RALEIGH, NORTH CAROLINA.",
US-0383895-A,"Title: DETACHABLE MAGAZINE FOR FIRE-ARMS
Authors: PAUL MAUSER
Invention_Date: June 5, 1888
City: OBERNDORF-ON-THE-NECKAR, WÜRTTEMBERG, GERMANY",
US-0384161-A,"Title: MAGAZINE FOR FIRE-ARMS
Authors: SOLOMON K. HINDLEY
Invention_Date: June 5, 1888
City: SPRINGFIELD, MASSACHUSETTS",
US-0384270-A,"Title: FENCE
Authors: JOHN STEPHENS ORR
Invention_Date: June 12, 1888
City: AUGUSTA, KENTUCKY",
US-0384277-A,"Title: Breech Loading Fire Arm
Authors: H. M. Pope
Invention_Date: June 12, 1888
City: [The city is not explicitly stated in the text provided. However, the patentee is from Hartford, Connecticut, so this may be the city of invention.]",
US-0384537-A,"Title: BREECH MECHANISM FOR GUNS.
Authors: THORSTEN NORDENFELT
Invention_Date: June 12, 1888
City: Westminster",
US-0384791-A,"Title: PIPE, TUBE, OR SHELL EXTRACTOR
Authors: WALTER S. SCOTT
Invention_Date: June 19, 1888
City: FORT MEADE, DAKOTA TERRITORY",
US-0384942-A,"Title: GUN-CARRIAGE
Authors: LOUIS N. TONNS
Invention_Date: June 19, 1888
City: [The city is not explicitly mentioned on the first page of the patent document.]",
US-0385009-A,"Title: EXTRACTING MECHANISM FOR REVOLVERS
Authors: DAVID HALL RICE
Invention_Date: June 26, 1888
City: BROOKLINE, MASSACHUSETTS",
US-0385032-A,"Title: FIRE-CRACKER HOLDER
 Authors: AMBROSE WILLIS
 Invention_Date: June 26, 1888
 City: TROY, NEW YORK",
US-0385127-A,"Title: FIRE CRACKER CANNON
Authors: J.J. LOUD
Invention_Date: June 26, 1888
City: WEYMOUTH, MASSACHUSETTS",
US-0385238-A,"Title: Magazine Fire-Arm
Authors: John M. Browning, Matthew S. Browning
Invention_Date: June 26, 1888
City: Ogden, Utah Territory",
US-0385293-A,"Title: POLICEMAN'S BATON OR CLUB
Authors: EDWARD DAVIS BEAN
Invention_Date: June 26, 1888
City: ARLINGTON, MASSACHUSETTS",
US-0385360-A,"Title: CHARGE-INDICATOR FOR BREECH-LOADING FIRE-ARMS
Authors: Daniel M. Lefever
Invention_Date: July 3, 1888
City: Syracuse",
US-0385546-A,"Title: PROJECTILE-RECEIVER FOR TARGETS.
Authors: Oliver H. Decumbus.
Invention_Date: July 3, 1888.
City: Newark, New Jersey.",
US-0385875-A,"Title: MAGAZINE FIRE-ARM
Authors: FRANZ PASSLER
Invention_Date: July 10, 1888
City: OTTAKRING, NEAR VIENNA",
US-0385942-A,"Title: LOAD INDICATOR FOR CARTRIDGE-MAGAZINES.
Authors: WILLIAM R. MILLER
Invention_Date: July 10, 1888
City: BALTIMORE, MARYLAND",
US-0386174-A,"Title: BREECH-LOADING FIRE-ARM
Authors: Andrew E. Whitmore
Invention_Date: July 17, 1888
City: Springfield, Massachusetts",
US-0386245-A,"Title: MAGAZINE-GUN
Authors: MYRON E. GREGG
Invention_Date: July 17, 1888
City: WASHINGTON, DISTRICT OF COLUMBIA",
US-0386290-A,"Title: MAGAZINE FIRE-ARM
Authors: THOMAS G. BENNETT
Invention_Date: July 17, 1888
City: NEW HAVEN, CONNECTICUT",
US-0386535-A,"Title: MAGAZINE FIRE-ARM
Authors: HENRY H. GRAHAM
Invention_Date: July 24, 1888
City: CHICAGO",
US-0386600-A,"Title: FLUE-CLEANER
Authors: JAMES NEWMON
Invention_Date: July 24, 1888
City: HAW RIDGE, ALABAMA",
US-0386614-A,"Title: SAFETY-LOCK FOR MAGAZINE-GUNS
Authors: CHRISTOPHER M. SPENCER
Invention_Date: July 24, 1888
City: WINDSOR, CONNECTICUT",
US-0386638-A,"Title: MAGAZINE FIRE-ARM
Authors: SILVESTER KRNKA, KARL KRNKA
Invention_Date: July 24, 1888
City: [The city is not explicitly mentioned in the provided section of the patent. Normally this information would be included in the ""Residence"" section, but it is not visible in this excerpt.]",
US-0386659-A,"Title: MAGAZINE-GUN
Authors: ERIK GUSTAF NICOLAUS SALENIUS
Invention_Date: July 24, 1888
City: [Not specified in the patent]",
US-0386742-A,"Title: BARBED FENCE-STRIP
Authors: Christopher Jos. Grellner
Invention_Date: July 24, 1888
City: St. Louis",
US-0386889-A,"Title: MAGAZINE FIRE-ARM
Authors: RAFAEL MALLEN
Invention_Date: July 31, 1888
City: MEXICO",
US-0386995-A,"Title: BREECH-LOADING ORDNANCE
Authors: Joseph P. Lavigne
Invention_Date: July 31, 1888
City: New Haven, Connecticut",
US-0386996-A,"Title: PHOTOGRAPHIC CAMERA
Authors: WILLIAM H. LEWIS
Invention_Date: July 31, 1888
City: BROOKLYN",
US-0387016-A,"Title: BREECH LOADING ORDNANCE
Authors: LEVI T. SNOW
Invention_Date: July 31, 1888
City: NEW HAVEN, CONNECTICUT",
US-0387268-A,"Title: TARGET-TRAP
Authors: BENJAMIN TEIPEL
Invention_Date: August 7, 1888
City: COVINGTON, KENTUCKY",
US-0387282-A,"Title: SIGHT FOR FIRE ARMS
Authors: James W. Carver
Invention_Date: August 7, 1888
City: Pawlet, Vermont",
US-0387410-A,"Title: GUN CLEANER
Authors: CYRUS FOSS GILLETTE
Invention_Date: August 7, 1888
City: Sparta, Wisconsin",
US-0387411-A,"Title: TARGET
Authors: JOHN GISEL
Invention_Date: August 7, 1888
City: BUFFALO, NEW YORK",
US-0387517-A,"Title: METHOD OF DISCHARGING PROJECTILES
Authors: WALTER MARSH JACKSON
Invention_Date: Aug. 7, 1888
City: NEW YORK, N.Y",
US-0387531-A,"Title: CHARGE INDICATOR FOR MAGAZINES OF GUNS
Authors: William R. Miller
Invention_Date: August 7, 1888
City: Baltimore",
US-0387657-A,"Title: PYROTECHNIC HELMET
Authors: CHARLES B. ROCKWOOD
Invention_Date: August 14, 1888
City: KEYSTONE, MINNESOTA",
US-0388133-A,"Title: CLEANER FOR GUN-BARRELS
Authors: JAMES HARTNESS
Invention_Date: August 21, 1888
City: TORRINGTON, CONNECTICUT",
US-0388166-A,"Title: GUN-SIGHT
Authors: GEORGE W. WOOD, JAMES WOOD CARVER
Invention_Date: August 21, 1888
City: GRANVILLE, NEW YORK; PAWLET, VERMONT",
US-0388300-A,"Title: ELECTRIC STEERING APPARATUS FOR TORPEDO-BOATS.
Authors: JAMES O'KELLY & BERNARD A. COLLINS
Invention_Date: August 21, 1888
City: [The city is not explicitly stated in the provided text; typically, patents list the inventor's residence, but city of invention is not usually a required field. The inventor's residences are London and Nunhead, County of Surrey, England.]",
US-0388356-A,"Title: OPERATING MECHANISM FOR TURRET-GUNS.
Authors: HERMANN GRUSON
Invention_Date: August 21, 1888.
City: BUCKAU-MAGDEBURG, PRUSSIA, GERMANY",
US-0388576-A,"Title: BREECH MECHANISM FOR GUNS.
Authors: THORSTEN NORDENFELT.
Invention_Date: August 28, 1888.
City: Westminster, England.",
US-0388804-A,"Title: Rust-Preventer for Fire-Arms
Authors: Charles I. Wooster
Invention_Date: August 28, 1888
City: Berlin",
US-0388862-A,"Title: SUBMARINE TORPEDO-BOAT
Authors: H. P. GRISWOLD
Invention_Date: September 4, 1888
City: PROVIDENCE",
US-0389036-A,"Title: BREECH-LOADING FIRE-ARM
Authors: ELI WHITNEY
Invention_Date: September 4, 1888
City: NEW HAVEN, CONNECTICUT",
US-0389634-A,"Title: Flue-Cleaner
Authors: George Washington Berkshire
Invention_Date: September 18, 1888
City: Louisville",
US-0389741-A,"Title: BALL TRAP AND TARGET
Authors: EDWARD RHODES DAY & CALDWELL HART COLT
Invention_Date: September 18, 1888
City: [The city is not explicitly mentioned on the first page; typically, the city of invention may refer to the city of the inventor's residence, which in this case would be London for Edward Rhodes Day and Hartford for Caldwell Hart Colt.]",
US-0389745-A,"Title: HEART-SHIELD
Authors: HARRY GROSS
Invention_Date: September 18, 1888
City: PHILADELPHIA",
US-0389983-A,"Title: BREECH-LOADING ORDNANCE
Authors: WILLIAM T. SMITH
Invention_Date: September 25, 1888
City: BIRMINGHAM, ALABAMA",
US-0390060-A,"Title: BOILER-TUBE CLEANER
Authors: Napoleon Blanchard
Invention_Date: September 25, 1888
City: Adams, Massachusetts",
US-0390099-A,"Title: MAGAZINE-GUN
Authors: JOSEF SCHULHOF
Invention_Date: September 25, 1888
City: VIENNA",
US-0390114-A,"Title: AUTOMATIC MACHINE-GUN
Authors: B. BURTON
Invention_Date: September 25, 1888
City: LONDON",
US-0390286-A,"Title: SET TRIGGER FOR FIRE ARMS
Authors: William H. Davenport
Invention_Date: October 2, 1888
City: Norwich, Connecticut",
US-0390297-A,"Title: AIR GUN
 Authors: Clarence J. Hamilton
 Invention_Date: October 2, 1888
 City: Plymouth, Michigan",
US-0390311-A,"Title: SPRING AIR-GUN
Authors: Cyrus A. Pinckney & Clarence J. Hamilton
Invention_Date: October 2, 1888
City: Plymouth, Michigan",
US-0390822-A,"Title: FLUE-CLEANER
Authors: William H. Thomas
Invention_Date: October 9, 1888
City: Detroit",
US-0391153-A,"Title: REVOLVING FIRE ARM
Authors: IVER JOHNSON and ANDREW FYRBERG
Invention_Date: October 16, 1888
City: WORCESTER",
US-0391154-A,"Title: Revolver
Authors: Iver Johnson & Andrew Fyrberg
Invention_Date: October 16, 1888
City: Worcester",
US-0391155-A,"Title: BREECH-LOADING FIRE-ARM
Authors: IVER JOHNSON, ANDREW FYRBERG
Invention_Date: October 16, 1888
City: WORCESTER, MASSACHUSETTS",
US-0391156-A,"Title: Revolver
Authors: Iver Johnson and Andrew Fyrberg
Invention_Date: October 16, 1888
City: Worcester",
US-0391213-A,"Title: REVOLVER
Authors: REINHARD T. TORKELSON, IVER JOHNSON
Invention_Date: October 16, 1888
City: WORCESTER, MASSACHUSETTS",
